577.0	375.0
577.0	371.00000000000006
577.0	366.0
578.0	361.0
578.0	355.99999999999994
578.0	348.00000000000006
578.0	341.0
578.0	336.00000000000006
578.0	330.0
578.0	325.00000000000006
578.0	320.0
578.0	315.0
578.0	312.0
578.0	309.99999999999994
578.0	307.0
580.0	303.0
581.0	300.0
581.0	296.0
581.0	289.99999999999994
581.0	286.0
581.0	281.0
581.0	277.0
581.0	275.0
581.0	270.0
581.0	266.99999999999994
581.0	263.0
581.0	260.0
581.0	255.99999999999997
581.0	252.00000000000003
581.0	246.99999999999997
581.0	237.99999999999997
581.0	232.00000000000003
581.0	226.00000000000003
581.0	222.0
581.0	217.99999999999997
581.0	214.99999999999997
581.0	212.00000000000003
580.0	209.00000000000003
579.0	205.0
578.0	200.99999999999997
577.0	197.00000000000003
575.0	194.99999999999997
573.0	190.0
570.0	185.0
568.0	180.00000000000003
565.0	174.99999999999997
562.0	170.0
559.0	165.0
555.0	161.0
553.0	157.99999999999997
552.0	154.99999999999997
548.0	150.0
544.0	145.00000000000003
538.0	138.0
534.0	134.00000000000003
532.0	131.99999999999997
527.0	127.0
523.0	125.00000000000003
516.0	119.99999999999997
509.99999999999994	116.00000000000001
504.0	111.99999999999999
501.0	111.00000000000003
499.0	110.00000000000001
496.0	110.00000000000001
494.00000000000006	108.99999999999999
486.00000000000006	105.99999999999999
480.0	105.00000000000003
475.0	105.00000000000003
470.0	104.0
466.0	104.0
463.99999999999994	104.0
461.00000000000006	102.00000000000003
459.99999999999994	102.00000000000003
457.0	99.99999999999997
453.0	99.99999999999997
446.0	99.99999999999997
438.99999999999994	99.00000000000003
433.0	96.99999999999997
429.0	96.99999999999997
424.0	96.00000000000001
418.0	95.0
413.99999999999994	95.0
411.00000000000006	95.0
409.99999999999994	95.0
408.0	95.0
404.0	93.99999999999997
399.0	92.0
395.0	92.0
392.0	90.99999999999997
386.0	90.99999999999997
383.0	90.00000000000001
380.0	90.00000000000001
375.0	90.00000000000001
370.0	88.99999999999999
365.0	88.99999999999999
360.0	87.00000000000001
356.0	87.00000000000001
353.0	87.00000000000001
349.0	87.00000000000001
344.0	87.00000000000001
340.0	87.00000000000001
333.0	87.00000000000001
328.0	87.00000000000001
323.0	85.99999999999999
320.0	85.00000000000003
315.0	85.00000000000003
311.0	85.00000000000003
306.0	85.00000000000003
301.0	85.00000000000003
298.0	85.00000000000003
295.0	85.00000000000003
293.0	85.00000000000003
289.0	85.00000000000003
284.0	85.00000000000003
281.0	85.00000000000003
280.0	85.00000000000003
276.0	87.00000000000001
271.0	87.99999999999997
268.0	87.99999999999997
263.0	88.99999999999999
259.0	90.00000000000001
254.99999999999997	92.0
250.99999999999997	93.99999999999997
248.0	95.0
245.00000000000003	95.0
240.0	98.0
234.0	102.00000000000003
229.99999999999997	105.00000000000003
225.99999999999997	108.00000000000003
224.00000000000003	108.99999999999999
220.00000000000003	111.00000000000003
217.0	113.00000000000001
214.0	113.99999999999997
210.0	116.00000000000001
206.99999999999997	118.0
202.99999999999997	121.0
200.99999999999997	122.99999999999997
199.0	124.0
198.0	125.00000000000003
196.0	125.99999999999997
193.0	128.00000000000003
191.0	130.0
187.0	133.0
185.0	135.0
182.0	138.0
180.0	139.99999999999997
178.0	144.0
172.0	151.99999999999997
167.0	157.00000000000003
164.0	160.00000000000003
163.0	162.99999999999997
161.0	168.00000000000003
159.0	170.0
158.0	174.99999999999997
155.0	180.00000000000003
155.0	184.0
154.0	188.0
153.0	193.0
152.0	197.99999999999997
148.0	210.0
146.0	217.99999999999997
144.0	223.00000000000003
144.0	229.99999999999997
143.0	237.0
142.0	243.00000000000003
140.0	249.99999999999997
140.0	254.0
140.0	259.0
140.0	265.0
139.0	272.0
139.0	283.0
139.0	289.0
139.0	295.0
139.0	303.0
139.0	309.0
139.0	315.99999999999994
139.0	322.0
139.0	328.0
139.0	334.0
139.0	340.0
139.0	348.00000000000006
139.0	355.0
139.0	365.00000000000006
139.0	372.99999999999994
139.0	378.0
139.0	383.0
139.0	384.99999999999994
140.0	389.0
140.0	393.0
141.0	397.0
143.0	401.99999999999994
145.0	407.0
146.0	412.0
148.0	417.00000000000006
151.0	423.00000000000006
153.0	428.0
155.0	430.0
156.0	434.00000000000006
157.0	436.99999999999994
159.0	440.00000000000006
161.0	442.0
163.0	444.0
166.0	447.0
170.0	451.0
172.0	453.0
174.0	455.0
178.0	458.0
180.0	459.99999999999994
181.0	461.0
183.0	463.00000000000006
185.0	464.0
187.0	465.99999999999994
192.0	469.00000000000006
196.0	473.0
198.0	475.0
199.0	476.0
200.99999999999997	478.0
202.99999999999997	480.0
206.99999999999997	482.0
208.0	482.99999999999994
209.0	484.0
210.0	485.0
211.0	485.0
212.0	486.00000000000006
215.0	486.00000000000006
217.0	488.0
222.00000000000003	490.0
229.0	493.0
233.0	495.0
236.0	495.0
237.0	496.0
239.0	496.0
240.0	496.0
241.0	496.0
244.0	498.0
245.00000000000003	498.0
247.00000000000003	499.0
249.00000000000003	499.0
250.99999999999997	500.0
252.0	501.0
254.0	501.0
254.99999999999997	501.0
256.0	501.0
258.0	502.0
259.0	503.0
